總價元,土地移轉總面積平方公尺,總樓層數,建築完成年月日,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,主建物面積,附屬建物面積,陽台面積,Cluster
15.573368647930426,2.4309783077624445,2.0794415416798357,4.727387818712341,4.388629785807454,1.0986122886681098,0.6931471805599453,0.6931471805599453,11.197241644105853,0.0,0.0,4.145671189387441,0.0,0.0,0.6931471805599453
16.44595958508904,3.1540172525197043,2.772588722239781,4.68213122712422,5.046195469494807,1.3862943611198906,1.0986122886681098,1.0986122886681098,11.406230726299265,3.3762213955919784,0.0,4.319486116198983,1.169381359556317,2.4527277514237653,0.6931471805599453
15.803385043104912,4.686934487790731,1.0986122886681098,4.276666119016055,4.218330542003092,1.0986122886681098,0.6931471805599453,1.0986122886681098,11.599891840947327,0.0,0.0,4.218330542003092,0.0,0.0,0.6931471805599453
16.886350350387257,3.3530570063342204,2.1972245773362196,4.634728988229636,5.223216594038786,0.6931471805599453,0.6931471805599453,0.6931471805599453,11.668543638929632,2.2502386126218363,0.0,4.745714430980399,0.0,2.3389170222414357,1.0986122886681098
15.315133827605429,2.8449093838194073,1.791759469228055,4.727387818712341,3.883623530906448,1.3862943611198906,1.0986122886681098,0.6931471805599453,11.452315218050474,0.0,0.0,3.656356262408376,0.0,0.0,0.6931471805599453
16.561498662591728,2.9183111265854063,2.3978952727983707,4.465908118654584,5.01747849257825,1.3862943611198906,1.0986122886681098,1.0986122886681098,11.550673941068027,0.0,0.0,4.364117214130314,0.0,2.411439497906128,0.6931471805599453
16.51013780630191,3.4249139082794713,2.5649493574615367,4.477336814478207,4.971686543957681,1.3862943611198906,1.0986122886681098,1.0986122886681098,11.545412016004526,0.0,0.0,4.489198009735671,0.0,2.4595888418037104,0.6931471805599453
17.565014657424058,4.355554314342767,1.791759469228055,4.709530201312334,5.593260513478021,2.6390573296152584,0.0,2.6390573296152584,11.97548898511827,0.0,0.0,5.494706180553427,0.0,3.266141017335315,1.0986122886681098
17.0926553286923,2.522523513359307,3.4011973816621555,4.727387818712341,5.185764380308706,1.3862943611198906,1.0986122886681098,1.0986122886681098,11.912506629919418,3.3971893602646164,0.0,4.473579765600494,1.9501867058225735,1.7334238922150915,1.0986122886681098
15.984564372619506,2.9407479652212314,2.772588722239781,4.718498871295094,4.8722157835894295,1.0986122886681098,1.0986122886681098,0.6931471805599453,11.120045826546562,3.6436205477083212,0.0,4.088996955895506,0.0,1.6448050562713916,0.6931471805599453
15.687312888712007,3.2771447329921766,1.791759469228055,4.2626798770413155,4.5502915244781015,1.3862943611198906,1.0986122886681098,1.0986122886681098,11.147656555612986,0.0,0.0,4.274441423993944,0.0,2.501435951739211,0.6931471805599453
15.150511887854474,2.70805020110221,1.791759469228055,4.430816798843313,4.158101528024852,0.6931471805599453,0.6931471805599453,0.6931471805599453,11.008181311520106,0.0,0.0,3.9444901955656477,0.0,1.3217558399823195,0.6931471805599453
15.226497775576945,2.2213750375685026,2.0794415416798357,4.51085950651685,3.6044102974874863,0.6931471805599453,0.6931471805599453,0.6931471805599453,11.649674176469427,0.0,0.0,2.9801108926510342,0.0,1.6034198401085376,0.6931471805599453
14.285514812209815,0.0,2.70805020110221,4.727387818712341,3.258096538021482,0.0,0.0,0.0,11.425841358063115,3.258096538021482,14.285514812209815,0.0,0.0,0.0,0.6931471805599453
16.13789837629371,3.551053137206533,2.0794415416798357,4.663439094112067,4.825830657008495,1.3862943611198906,1.0986122886681098,1.0986122886681098,11.320129239882252,2.2793164660546914,0.0,4.261129379866926,0.0,2.145931282948669,0.6931471805599453
14.557448378884015,1.3711807233098425,2.5649493574615367,4.465908118654584,3.3246762437544124,0.6931471805599453,0.6931471805599453,0.6931471805599453,11.269426133398945,0.0,0.0,2.8981194446869907,0.0,0.0,0.6931471805599453
16.612791953770035,3.880532338336775,1.9459101490553132,4.718498871295094,5.020123471968565,0.0,0.6931471805599453,1.0986122886681098,11.731803933737064,3.456947396766647,14.220976332738882,4.318687394111793,0.0,1.3937663759585914,0.6931471805599453
16.88356353960952,2.4706386779902956,3.1354942159291497,4.663439094112067,4.91837379566995,1.0986122886681098,1.0986122886681098,0.6931471805599453,11.972531475844647,3.30395199722332,0.0,4.197652973753796,0.0,2.2710944259026746,1.0986122886681098
16.52356082573315,3.286160571673797,2.1972245773362196,4.418840607796598,5.010235214074916,1.3862943611198906,1.0986122886681098,1.0986122886681098,11.52003016670016,0.0,0.0,4.522114610850766,0.0,2.3896797998449792,0.6931471805599453
16.677711496036597,3.2507620137305224,2.3978952727983707,4.653960350157523,4.910004317257438,1.0986122886681098,0.6931471805599453,0.6931471805599453,11.775112790708063,3.585184217775171,0.0,3.9331972406595526,2.312535423847214,1.6505798557652755,0.6931471805599453
16.687944671734854,2.405141681319138,3.2188758248682006,4.709530201312334,4.706010500914163,1.0986122886681098,1.0986122886681098,0.6931471805599453,11.9910212641133,3.3513066120486905,0.0,3.8640924716705958,1.324418957401803,1.6582280766035324,0.6931471805599453
14.508658238524095,1.6845453849209058,2.70805020110221,4.727387818712341,3.3755376348815775,0.0,0.0,0.0,11.425841358063115,3.3755376348815775,14.508658238524095,0.0,0.0,0.0,0.6931471805599453
14.731801689838349,3.8255932774297583,1.791759469228055,4.276666119016055,4.429029488269218,1.3862943611198906,0.6931471805599453,0.6931471805599453,10.314802185433184,0.0,0.0,4.2612704335380815,0.0,2.6354795082673745,0.6931471805599453
17.11872756803093,3.76630335107874,2.6390573296152584,4.564348191467836,5.463280805795784,1.6094379124341003,1.0986122886681098,1.0986122886681098,11.659706196178423,0.0,0.0,4.748057673536639,0.0,2.831447079246135,1.0986122886681098
17.385043282614657,3.337192051686243,3.1780538303479458,4.634728988229636,5.443412886165876,1.6094379124341003,1.0986122886681098,1.0986122886681098,11.945973314164121,3.370738174177447,0.0,4.794881041213901,1.6074359097634274,2.768204123921957,1.0986122886681098
15.483217567201578,3.339321977944068,1.791759469228055,4.2626798770413155,4.356580613342406,1.3862943611198906,1.0986122886681098,0.6931471805599453,11.139554776658086,0.0,0.0,4.356580613342406,0.0,0.0,0.6931471805599453
15.29711532616119,2.847812143477369,1.791759469228055,4.454347296253507,3.813969064952758,0.6931471805599453,0.6931471805599453,0.6931471805599453,11.505467725029641,0.0,0.0,3.3282682016393976,0.0,1.8180767775454285,0.6931471805599453
14.220976332738882,0.0,2.70805020110221,4.727387818712341,3.5564902660681907,0.0,0.0,0.0,11.425841358063115,3.5564902660681907,14.220976332738882,0.0,0.0,0.0,0.6931471805599453
14.220976332738882,0.0,2.70805020110221,4.727387818712341,3.5564902660681907,0.0,0.0,0.0,11.425841358063115,3.5564902660681907,14.220976332738882,0.0,0.0,0.0,0.6931471805599453
14.285514812209815,0.0,2.70805020110221,4.727387818712341,3.5564902660681907,0.0,0.0,0.0,11.425841358063115,3.5564902660681907,14.285514812209815,0.0,0.0,0.0,0.6931471805599453
17.103912482794517,2.7656899805486246,3.1354942159291497,4.663439094112067,5.274792821501079,1.3862943611198906,1.0986122886681098,1.0986122886681098,11.834262308649901,3.8954870367880465,0.0,4.491553459201124,0.0,2.482403519569882,1.0986122886681098
14.630875813726247,1.451613827240533,2.5649493574615367,4.465908118654584,3.4278393126085764,0.6931471805599453,0.0,0.6931471805599453,11.236038251146072,0.0,0.0,2.9992261628082466,0.0,0.0,0.6931471805599453
15.573368647930426,1.7561322915849038,2.70805020110221,4.499809670330265,4.012592060349841,0.6931471805599453,0.6931471805599453,0.6931471805599453,11.57921869570406,0.0,0.0,3.3336320621663895,0.0,1.8562979903656263,0.6931471805599453
17.341282703637134,3.2296179214001026,2.8903717578961645,4.6443908991413725,5.395534817263396,1.3862943611198906,1.0986122886681098,1.0986122886681098,12.199385335230318,4.166355098198372,14.914123179965662,4.494462064003669,1.986503546020567,2.482403519569882,1.0986122886681098
15.238619133170708,2.714694743820879,1.6094379124341003,4.553876891600541,3.940804806853598,0.6931471805599453,0.6931471805599453,0.6931471805599453,11.317445717638492,0.0,0.0,3.5142284036242013,0.0,0.0,0.6931471805599453
16.42189717909072,4.239166146760841,1.6094379124341003,4.442651256490317,5.307277107919509,1.791759469228055,1.0986122886681098,1.6094379124341003,11.119601355755792,0.0,0.0,5.144699877882437,2.574899688314705,2.952302715626655,0.6931471805599453
15.201805169084134,2.3711778844596574,2.70805020110221,4.430816798843313,4.134366236571586,0.6931471805599453,0.6931471805599453,0.6931471805599453,11.083603020331497,0.0,0.0,3.81198165124792,0.009950330853168092,1.7316555451583497,0.6931471805599453
13.910821646859095,2.7536607123542622,1.6094379124341003,4.477336814478207,3.4803165861147547,0.6931471805599453,0.6931471805599453,0.6931471805599453,10.461816798946085,0.0,0.0,3.1493113614822916,0.0,1.308332819650179,0.6931471805599453
13.710151153416941,2.696652156149841,1.791759469228055,4.465908118654584,3.4255647381104497,0.6931471805599453,0.0,0.6931471805599453,10.317681123208132,0.0,0.0,2.944965156500338,0.0,1.4816045409242156,0.6931471805599453
13.429849547739444,1.824549292051046,1.0986122886681098,4.356708826689592,2.124653884501384,1.3862943611198906,1.0986122886681098,1.0986122886681098,11.432441826767779,0.0,0.0,1.9629077254238845,0.5596157879354227,0.4054651081081644,0.6931471805599453
13.429849547739444,1.824549292051046,1.0986122886681098,4.356708826689592,2.124653884501384,1.3862943611198906,1.0986122886681098,1.0986122886681098,11.432441826767779,0.0,0.0,1.9629077254238845,0.5596157879354227,0.4054651081081644,0.6931471805599453
15.319588176962746,4.363608049149864,1.0986122886681098,4.248495242049359,4.627127353340134,1.791759469228055,0.6931471805599453,1.3862943611198906,10.70232269513748,0.0,0.0,4.627127353340134,0.0,0.0,0.6931471805599453
16.04013421759671,3.250374491927572,1.791759469228055,4.394449154672439,4.480853351480711,1.3862943611198906,1.0986122886681098,1.0986122886681098,11.570675370511132,0.0,0.0,4.188138441508461,0.0,2.4932054526026954,0.6931471805599453
14.272936037914342,0.02955880224154443,2.302585092994046,4.48863636973214,3.3717685709713434,0.0,0.0,0.0,11.425841358063115,3.370738174177447,14.272936037914342,0.0,0.0,0.0,0.6931471805599453
16.624913313567735,2.9533465570575532,2.70805020110221,4.48863636973214,5.164500218813697,1.3862943611198906,1.0986122886681098,1.0986122886681098,11.466211144745136,0.0,0.0,4.477109515920573,0.0,2.640484881606444,0.6931471805599453
16.08557256255854,4.8109640989671885,1.791759469228055,4.532599493153256,5.425038119327193,1.6094379124341003,1.0986122886681098,1.3862943611198906,10.664970722216369,0.0,0.0,5.219111808367062,3.150596984114906,3.0402275134405423,0.6931471805599453
16.20885010555098,4.89425127935358,1.6094379124341003,4.5217885770490405,5.70304887230245,2.772588722239781,0.0,2.772588722239781,10.509168707314798,0.0,0.0,5.304895681908159,4.156693187286636,3.6000482404073204,0.6931471805599453
13.910821646859095,2.696652156149841,1.791759469228055,4.465908118654584,3.41213732170049,0.6931471805599453,0.6931471805599453,0.6931471805599453,10.532229536403737,0.0,0.0,2.944965156500338,0.0,1.4816045409242156,0.6931471805599453
13.270785106659046,0.5766133643039938,2.70805020110221,4.584967478670572,3.054001181677967,0.0,0.0,0.0,11.425841358063115,3.054001181677967,13.270785106659046,0.0,0.0,0.0,0.6931471805599453
15.894952224644102,3.6035938598315758,1.0986122886681098,4.23410650459726,4.68268662841592,1.3862943611198906,1.0986122886681098,1.0986122886681098,11.221569987152138,0.0,0.0,4.68268662841592,0.0,0.0,0.6931471805599453
17.147715103853763,6.739939995589805,1.3862943611198906,4.418840607796598,6.097849537811996,2.1972245773362196,1.0986122886681098,1.791759469228055,11.052127334803886,0.0,0.0,5.755172431038497,4.768139014266231,2.5937610547000824,1.0986122886681098
16.465225252724895,2.9407479652212314,2.772588722239781,4.584967478670572,5.0121674530743325,1.3862943611198906,1.0986122886681098,1.0986122886681098,11.459746182698748,3.518091133133655,0.0,4.284000269375321,1.5769147207285403,2.280339484046726,0.6931471805599453
15.636828991246158,2.39698576841553,1.9459101490553132,4.574710978503383,3.666889436222321,0.6931471805599453,0.6931471805599453,0.6931471805599453,11.995832979820987,0.0,0.0,3.1293886583666644,1.4861396960896067,0.0,0.6931471805599453
14.452087916136215,1.8531680973566984,2.0794415416798357,4.727387818712341,3.238286218388024,0.6931471805599453,0.6931471805599453,0.6931471805599453,11.25383084937036,0.0,0.0,2.972975286431375,0.0,0.0,0.6931471805599453
14.630875813726247,1.998773638612381,2.0794415416798357,4.727387818712341,3.408834808791367,0.6931471805599453,0.6931471805599453,0.6931471805599453,11.255694999974276,0.0,0.0,2.9734866646066713,0.0,1.7457155307266483,0.6931471805599453
15.367319569426122,1.601405740736836,2.4849066497880004,4.584967478670572,3.6581624814518756,0.6931471805599453,0.6931471805599453,0.6931471805599453,11.735284708795714,0.0,0.0,3.1126260250254902,0.6931471805599453,1.3609765531356006,0.6931471805599453
13.76421831620775,2.7536607123542622,1.6094379124341003,4.477336814478207,3.4787755163075302,0.6931471805599453,0.6931471805599453,0.6931471805599453,10.316821619022988,0.0,0.0,3.1493113614822916,0.0,1.308332819650179,0.6931471805599453
13.592368256649284,2.8355635214011694,1.6094379124341003,4.477336814478207,3.5139306516493947,0.6931471805599453,0.6931471805599453,0.6931471805599453,10.108711502547386,0.0,0.0,3.1493113614822916,0.0,1.308332819650179,0.6931471805599453
15.955576839107596,1.9919755158985601,2.772588722239781,4.700480365792417,4.041998081849892,1.0986122886681098,1.0986122886681098,0.6931471805599453,11.93130679834494,2.9290581402859983,0.0,3.2441536320524693,0.0,1.1662709371419244,0.6931471805599453
15.671808704579888,2.0360119837525,2.3978952727983707,4.59511985013459,3.9581429410416993,1.0986122886681098,0.6931471805599453,0.6931471805599453,11.73296018888435,0.0,0.0,3.3502549029245805,1.0116009116784799,1.4586150226995167,0.6931471805599453
15.687312888712007,2.0360119837525,2.3978952727983707,4.59511985013459,3.9581429410416993,1.0986122886681098,0.6931471805599453,0.6931471805599453,11.74846388157962,0.0,0.0,3.3502549029245805,1.0116009116784799,1.4586150226995167,0.6931471805599453
16.108045416114916,3.2204745462318978,2.1972245773362196,4.430816798843313,4.881057978557161,1.3862943611198906,1.0986122886681098,1.0986122886681098,11.234612696522394,0.0,0.0,4.436514819957951,0.0,2.5265283244788197,0.6931471805599453
16.266515742283485,3.414113606928702,2.0794415416798357,4.477336814478207,5.048508946524337,1.3862943611198906,1.0986122886681098,1.0986122886681098,11.224456416267188,0.0,0.0,4.6523399904644815,0.0,2.7047112998366956,0.6931471805599453
15.561226263210976,2.714694743820879,1.6094379124341003,4.553876891600541,4.4487502667167895,0.6931471805599453,0.6931471805599453,0.6931471805599453,11.124258475137944,3.5570608794930885,0.0,3.5142284036242013,0.0,0.0,0.6931471805599453
16.034714150714915,5.438079308923196,1.0986122886681098,4.727387818712341,5.10691470101789,1.791759469228055,1.0986122886681098,1.3862943611198906,10.933892375491123,0.0,0.0,5.10691470101789,0.0,0.0,0.6931471805599453
14.038654909278163,0.371563556432483,2.70805020110221,4.727387818712341,3.30395199722332,0.0,0.0,0.0,11.425841358063115,3.30395199722332,14.038654909278163,0.0,0.0,0.0,0.6931471805599453
17.07935978671612,3.2565568918358894,2.772588722239781,4.61512051684126,5.313796937396423,1.0986122886681098,1.0986122886681098,1.0986122886681098,11.770509089597976,0.0,0.0,4.424247650107844,2.0082140323914683,2.2700619012884857,1.0986122886681098
16.128046080821385,3.4429789156771102,1.791759469228055,4.356708826689592,4.768818477516425,1.6094379124341003,1.0986122886681098,1.0986122886681098,11.367760954972608,0.0,0.0,4.501364017262502,0.0,2.3850863145057892,0.6931471805599453
15.882373444019521,1.8656293177945105,2.6390573296152584,4.584967478670572,4.19675071805349,0.6931471805599453,0.0,0.6931471805599453,11.700789964566923,0.0,0.0,3.119718253334982,0.0,1.0681530811834012,0.6931471805599453
16.733281344102608,2.6567569067146595,2.772588722239781,4.624972813284271,4.7942190635314725,1.0986122886681098,1.0986122886681098,0.6931471805599453,11.947379633760008,3.5145260669691587,0.0,3.9502817175452365,0.8241754429663495,2.2353763433005955,0.6931471805599453
15.86963441986494,1.8484548129046001,2.3978952727983707,4.465908118654584,4.06457240388843,1.0986122886681098,1.0986122886681098,0.6931471805599453,11.822386152344592,0.0,0.0,3.5901634811747787,0.0,2.0149030205422647,0.6931471805599453
17.02635425145779,2.7713379403381286,2.772588722239781,4.59511985013459,5.036432986917396,1.3862943611198906,1.0986122886681098,1.0986122886681098,11.996443610362235,0.0,0.0,4.392595586023115,0.0,2.512035317176253,1.0986122886681098
15.803385043104912,2.050270164379556,2.4849066497880004,4.584967478670572,4.076180591594429,0.6931471805599453,0.6931471805599453,0.6931471805599453,11.74433079362031,0.0,0.0,3.624340932976365,0.0,1.5238800240724537,0.6931471805599453
16.840801682303496,2.333114298028869,3.4011973816621555,4.727387818712341,4.993217820059186,1.3862943611198906,1.0986122886681098,1.0986122886681098,11.854399457642534,3.3971893602646164,0.0,4.231203744939298,1.57069708411767,1.840549633397487,1.0986122886681098
17.147715103853763,5.613711877566353,1.3862943611198906,4.59511985013459,5.878379832037821,1.6094379124341003,1.0986122886681098,1.3862943611198906,11.272152423386192,0.0,0.0,5.800969679624866,2.3617969526258915,2.8903717578961645,1.0986122886681098
16.88356353960952,3.0832851705618523,2.5649493574615367,4.465908118654584,5.499256207874054,1.6094379124341003,1.0986122886681098,1.0986122886681098,11.388416108251418,0.0,0.0,4.987161937910614,0.0,3.021400020302569,1.0986122886681098
16.41820031748273,3.495294705041271,2.1972245773362196,4.442651256490317,5.222677452339291,1.6094379124341003,1.0986122886681098,1.0986122886681098,11.200950699949402,0.0,0.0,4.789822358120328,1.0402767116551463,2.907447358686419,0.6931471805599453
16.52356082573315,3.1188344706879745,2.3978952727983707,4.624972813284271,5.06297470777683,1.0986122886681098,1.0986122886681098,1.0986122886681098,11.466944351720405,3.555919326857706,0.0,4.299867104778908,1.2267122912954254,2.1400661634962708,0.6931471805599453
15.882373444019521,2.982140320034524,1.791759469228055,4.499809670330265,4.371344786327021,1.3862943611198906,0.6931471805599453,1.3862943611198906,11.523756595923887,0.0,0.0,4.045854353061666,0.0,1.2781522025001875,0.6931471805599453
16.707547650642617,2.0425181875752383,3.4011973816621555,4.727387818712341,4.712229258281499,1.0986122886681098,0.6931471805599453,0.6931471805599453,12.004348061589264,3.3971893602646164,0.0,3.86974161317154,1.0885619528146082,1.673351238177753,0.6931471805599453
15.648092181712572,2.0360119837525,2.3978952727983707,4.59511985013459,3.9581429410416993,1.0986122886681098,0.6931471805599453,0.6931471805599453,11.709240323899186,0.0,0.0,3.3502549029245805,1.0116009116784799,1.4586150226995167,0.6931471805599453
15.250595321348806,2.714694743820879,1.6094379124341003,4.553876891600541,3.940804806853598,0.6931471805599453,0.6931471805599453,0.6931471805599453,11.32942321142811,0.0,0.0,3.5142284036242013,0.0,0.0,0.6931471805599453
15.607270193858982,1.9344157696295783,2.5649493574615367,4.477336814478207,4.205587741038083,1.0986122886681098,0.6931471805599453,0.6931471805599453,11.416722887097167,0.0,0.0,3.981362483506759,0.0,1.355835153635182,0.6931471805599453
15.872195240398723,2.0918640616783932,2.4849066497880004,4.584967478670572,4.192227188023968,0.6931471805599453,0.6931471805599453,0.6931471805599453,11.695205354229437,0.0,0.0,3.708436953329467,0.7323678937132266,1.6213664832993742,0.6931471805599453
16.31036762111369,3.484618989801228,2.5649493574615367,4.727387818712341,4.891175854058928,1.3862943611198906,1.0986122886681098,1.0986122886681098,11.42674646872833,2.8094026953624978,0.0,4.354398467556408,0.0,1.749199854809259,0.6931471805599453
15.520258832020865,3.4515735889872223,1.791759469228055,4.727387818712341,4.336506119372072,1.0986122886681098,0.6931471805599453,0.6931471805599453,11.196939935334811,0.0,0.0,4.248495242049359,0.0,0.0,0.6931471805599453
16.131011974941543,3.456316680883235,1.791759469228055,4.454347296253507,4.937060513104193,1.6094379124341003,1.0986122886681098,1.0986122886681098,11.201169255299416,0.0,0.0,4.726945242914012,2.6361960973342264,0.0,0.6931471805599453
16.118095750958314,3.6470152500152375,1.791759469228055,4.634728988229636,4.789739215322525,1.3862943611198906,1.0986122886681098,1.0986122886681098,11.33671320834045,2.1838015570040787,0.0,4.277360322445531,0.0,2.327277705584417,0.6931471805599453
15.803385043104912,4.5031374604229395,1.0986122886681098,4.23410650459726,4.935624350283741,1.6094379124341003,0.6931471805599453,1.0986122886681098,10.874985907806378,0.0,0.0,4.935624350283741,0.0,0.0,0.6931471805599453
16.440179222591198,4.439469730210373,1.0986122886681098,4.343805421853684,4.86460709299957,1.6094379124341003,1.0986122886681098,1.0986122886681098,11.583328009068369,0.0,0.0,4.673202596379919,2.984671326194566,1.5686159179138452,0.6931471805599453
17.439851517607305,6.214728091222768,1.6094379124341003,4.6443908991413725,6.38137598828938,0.0,0.0,0.0,11.060180052280762,0.0,0.0,6.296003736626186,0.0,3.8987351111012107,1.0986122886681098
15.816990693309524,3.2846635654062037,1.791759469228055,4.290459441148391,4.642465970731788,1.3862943611198906,1.0986122886681098,1.0986122886681098,11.184213042960456,0.0,0.0,4.323337638325202,0.0,2.8425810940598164,0.6931471805599453
16.181070544016418,3.8370839187636525,1.791759469228055,4.276666119016055,4.636959508477498,1.3862943611198906,1.0986122886681098,1.0986122886681098,11.553856253572192,0.0,0.0,4.636959508477498,0.0,0.0,0.6931471805599453
16.308716093211594,3.0373539482448106,2.0794415416798357,4.624972813284271,4.890424313365204,1.3862943611198906,0.0,1.3862943611198906,11.425852267887958,3.590715205326705,0.0,3.95928819789526,1.9782390361706734,1.9740810260220096,0.6931471805599453
15.732433317205148,2.1198634561787513,2.3978952727983707,4.584967478670572,3.892636291627956,1.0986122886681098,0.6931471805599453,0.6931471805599453,11.860408290540045,0.0,0.0,3.102791345847399,0.9745596399981308,1.528227857008557,0.6931471805599453
16.257857680289998,3.215269329274089,2.0794415416798357,4.430816798843313,4.925875924887054,1.3862943611198906,1.0986122886681098,1.3862943611198906,11.339274212223774,0.0,0.0,4.501807672992938,0.0,2.2793164660546914,0.6931471805599453
15.171345969331382,1.6448050562713916,2.302585092994046,4.564348191467836,3.5570608794930885,0.6931471805599453,0.6931471805599453,0.6931471805599453,11.643234170311915,0.0,0.0,2.9041650800285006,0.0,1.851599469584072,0.6931471805599453
